,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
21,2023-07-28 09:00:00,08,32,31,67,28,短暫陣雨。降雨機率 40%。溫度攝氏31度。悶熱。偏南風 平均風速3-4級(每秒6公尺)。相對濕度67%。,6,偏南風,24,松山區
22,2023-07-28 12:00:00,08,36,33,70,30,短暫陣雨。降雨機率 50%。溫度攝氏33度。悶熱。東南風 平均風速2-3級(每秒5公尺)。相對濕度70%。,5,東南風,27,松山區
23,2023-07-28 15:00:00,08,35,32,67,29,短暫陣雨。降雨機率 50%。溫度攝氏32度。悶熱。東南風 平均風速2-3級(每秒4公尺)。相對濕度67%。,4,東南風,25,松山區
24,2023-07-28 18:00:00,08,34,30,78,28,短暫陣雨。降雨機率 30%。溫度攝氏30度。悶熱。東南風 平均風速2-3級(每秒4公尺)。相對濕度78%。,4,東南風,26,松山區
25,2023-07-28 21:00:00,04,32,29,80,27,多雲。降雨機率 30%。溫度攝氏29度。悶熱。東南風 平均風速1-2級(每秒2公尺)。相對濕度80%。,2,東南風,25,松山區
26,2023-07-29 00:00:00,04,33,28,82,27,多雲。降雨機率 10%。溫度攝氏28度。舒適。東南風 平均風速<= 1級(每秒1公尺)。相對濕度82%。,1,東南風,25,松山區
27,2023-07-29 03:00:00,04,32,28,81,26,多雲。降雨機率 10%。溫度攝氏28度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度81%。,1,偏東風,24,松山區
28,2023-07-29 06:00:00,04,31,27,76,26,多雲。降雨機率 40%。溫度攝氏27度。舒適。東南風 平均風速<= 1級(每秒1公尺)。相對濕度76%。,1,東南風,23,松山區
29,2023-07-29 09:00:00,08,37,32,69,28,短暫陣雨。降雨機率 40%。溫度攝氏32度。悶熱。偏南風 平均風速1-2級(每秒2公尺)。相對濕度69%。,2,偏南風,25,松山區
30,2023-07-29 12:00:00,15,40,35,62,30,午後短暫雷陣雨。降雨機率 90%。溫度攝氏35度。悶熱。偏南風 平均風速1-2級(每秒3公尺)。相對濕度62%。,3,偏南風,27,松山區
31,2023-07-29 15:00:00,15,38,34,63,30,午後短暫雷陣雨。降雨機率 90%。溫度攝氏34度。悶熱。東南風 平均風速1-2級(每秒2公尺)。相對濕度63%。,2,東南風,26,松山區
