,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
10,2023-07-27 00:00:00,08,28,29,74,27,短暫陣雨。降雨機率 70%。溫度攝氏29度。舒適。偏東風 平均風速4-5級(每秒9公尺)。相對濕度74%。,9,偏東風,24,中山區
11,2023-07-27 03:00:00,08,28,29,74,26,短暫陣雨。降雨機率 70%。溫度攝氏29度。舒適。偏東風 平均風速4-5級(每秒9公尺)。相對濕度74%。,9,偏東風,24,中山區
12,2023-07-27 06:00:00,08,28,28,76,26,短暫陣雨。降雨機率 70%。溫度攝氏28度。舒適。偏東風 平均風速4-5級(每秒9公尺)。相對濕度76%。,9,偏東風,24,中山區
13,2023-07-27 09:00:00,08,31,31,71,28,短暫陣雨。降雨機率 70%。溫度攝氏31度。悶熱。偏東風 平均風速4-5級(每秒10公尺)。相對濕度71%。,10,偏東風,25,中山區
14,2023-07-27 12:00:00,08,33,33,65,29,短暫陣雨。降雨機率 60%。溫度攝氏33度。悶熱。偏東風 平均風速4-5級(每秒9公尺)。相對濕度65%。,9,偏東風,26,中山區
15,2023-07-27 15:00:00,08,33,32,64,29,短暫陣雨。降雨機率 60%。溫度攝氏32度。悶熱。偏東風 平均風速4-5級(每秒8公尺)。相對濕度64%。,8,偏東風,25,中山區
16,2023-07-27 18:00:00,08,31,31,71,28,短暫陣雨。降雨機率 70%。溫度攝氏31度。悶熱。偏東風 平均風速4-5級(每秒9公尺)。相對濕度71%。,9,偏東風,25,中山區
17,2023-07-27 21:00:00,08,29,30,64,27,短暫陣雨。降雨機率 70%。溫度攝氏30度。舒適。偏東風 平均風速4-5級(每秒9公尺)。相對濕度64%。,9,偏東風,22,中山區
18,2023-07-28 00:00:00,08,27,29,51,25,短暫陣雨。降雨機率 50%。溫度攝氏29度。舒適。偏東風 平均風速4-5級(每秒10公尺)。相對濕度51%。,10,偏東風,18,中山區
19,2023-07-28 03:00:00,04,25,28,44,24,多雲。降雨機率 50%。溫度攝氏28度。舒適。東南風 平均風速4-5級(每秒9公尺)。相對濕度44%。,9,東南風,15,中山區
20,2023-07-28 06:00:00,08,25,28,48,24,短暫陣雨。降雨機率 40%。溫度攝氏28度。舒適。東南風 平均風速2-3級(每秒5公尺)。相對濕度48%。,5,東南風,16,中山區
21,2023-07-28 09:00:00,08,32,31,65,27,短暫陣雨。降雨機率 40%。溫度攝氏31度。悶熱。偏南風 平均風速3-4級(每秒6公尺)。相對濕度65%。,6,偏南風,23,中山區
22,2023-07-28 12:00:00,08,36,33,69,30,短暫陣雨。降雨機率 50%。溫度攝氏33度。悶熱。東南風 平均風速2-3級(每秒4公尺)。相對濕度69%。,4,東南風,26,中山區
23,2023-07-28 15:00:00,08,35,32,65,29,短暫陣雨。降雨機率 50%。溫度攝氏32度。悶熱。東南風 平均風速1-2級(每秒3公尺)。相對濕度65%。,3,東南風,25,中山區
24,2023-07-28 18:00:00,08,35,31,74,28,短暫陣雨。降雨機率 30%。溫度攝氏31度。悶熱。偏東風 平均風速2-3級(每秒4公尺)。相對濕度74%。,4,偏東風,25,中山區
25,2023-07-28 21:00:00,04,33,29,78,27,多雲。降雨機率 30%。溫度攝氏29度。悶熱。東南風 平均風速1-2級(每秒2公尺)。相對濕度78%。,2,東南風,25,中山區
26,2023-07-29 00:00:00,04,33,28,81,27,多雲。降雨機率 0%。溫度攝氏28度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度81%。,1,偏東風,25,中山區
27,2023-07-29 03:00:00,04,32,28,79,26,多雲。降雨機率 0%。溫度攝氏28度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度79%。,1,偏東風,24,中山區
28,2023-07-29 06:00:00,04,31,27,73,25,多雲。降雨機率 40%。溫度攝氏27度。舒適。東南風 平均風速1-2級(每秒2公尺)。相對濕度73%。,2,東南風,22,中山區
29,2023-07-29 09:00:00,08,36,31,66,28,短暫陣雨。降雨機率 40%。溫度攝氏31度。悶熱。偏南風 平均風速1-2級(每秒2公尺)。相對濕度66%。,2,偏南風,24,中山區
30,2023-07-29 12:00:00,15,40,35,62,30,午後短暫雷陣雨。降雨機率 90%。溫度攝氏35度。悶熱。西南風 平均風速1-2級(每秒2公尺)。相對濕度62%。,2,西南風,26,中山區
31,2023-07-29 15:00:00,15,39,34,63,30,午後短暫雷陣雨。降雨機率 90%。溫度攝氏34度。悶熱。偏南風 平均風速1-2級(每秒2公尺)。相對濕度63%。,2,偏南風,26,中山區
