,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
19,2023-07-28 03:00:00,04,25,28,49,24,多雲。降雨機率 50%。溫度攝氏28度。舒適。東南風 平均風速4-5級(每秒8公尺)。相對濕度49%。,8,東南風,17,萬華區
20,2023-07-28 06:00:00,08,26,28,52,24,短暫陣雨。降雨機率 40%。溫度攝氏28度。舒適。東南風 平均風速2-3級(每秒5公尺)。相對濕度52%。,5,東南風,17,萬華區
21,2023-07-28 09:00:00,08,33,31,66,27,短暫陣雨。降雨機率 40%。溫度攝氏31度。悶熱。偏南風 平均風速2-3級(每秒5公尺)。相對濕度66%。,5,偏南風,23,萬華區
22,2023-07-28 12:00:00,08,36,33,69,30,短暫陣雨。降雨機率 50%。溫度攝氏33度。悶熱。東南風 平均風速2-3級(每秒4公尺)。相對濕度69%。,4,東南風,26,萬華區
23,2023-07-28 15:00:00,08,36,32,68,29,短暫陣雨。降雨機率 50%。溫度攝氏32度。悶熱。東南風 平均風速1-2級(每秒2公尺)。相對濕度68%。,2,東南風,25,萬華區
24,2023-07-28 18:00:00,08,35,30,78,28,短暫陣雨。降雨機率 30%。溫度攝氏30度。悶熱。偏東風 平均風速2-3級(每秒4公尺)。相對濕度78%。,4,偏東風,26,萬華區
25,2023-07-28 21:00:00,04,32,29,80,27,多雲。降雨機率 30%。溫度攝氏29度。悶熱。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度80%。,1,偏東風,25,萬華區
26,2023-07-29 00:00:00,04,33,28,83,27,多雲。降雨機率 0%。溫度攝氏28度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度83%。,1,偏東風,25,萬華區
27,2023-07-29 03:00:00,04,32,27,82,26,多雲。降雨機率 0%。溫度攝氏27度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度82%。,1,偏東風,24,萬華區
28,2023-07-29 06:00:00,04,31,27,74,25,多雲。降雨機率 50%。溫度攝氏27度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度74%。,1,偏東風,22,萬華區
29,2023-07-29 09:00:00,08,36,31,67,28,短暫陣雨。降雨機率 50%。溫度攝氏31度。悶熱。偏南風 平均風速1-2級(每秒2公尺)。相對濕度67%。,2,偏南風,24,萬華區
30,2023-07-29 12:00:00,15,40,35,64,30,午後短暫雷陣雨。降雨機率 90%。溫度攝氏35度。悶熱。西南風 平均風速1-2級(每秒2公尺)。相對濕度64%。,2,西南風,27,萬華區
31,2023-07-29 15:00:00,15,39,34,65,30,午後短暫雷陣雨。降雨機率 90%。溫度攝氏34度。悶熱。偏南風 平均風速1-2級(每秒2公尺)。相對濕度65%。,2,偏南風,26,萬華區
