,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
11,2023-07-27 03:00:00,14,31,27,88,26,陣雨。降雨機率 90%。溫度攝氏27度。舒適。偏北風 平均風速1-2級(每秒3公尺)。相對濕度88%。,3,偏北風,25,鳥松區
12,2023-07-27 06:00:00,14,30,27,89,26,陣雨。降雨機率 100%。溫度攝氏27度。舒適。東北風 平均風速1-2級(每秒3公尺)。相對濕度89%。,3,東北風,25,鳥松區
13,2023-07-27 09:00:00,14,33,28,92,27,陣雨。降雨機率 100%。溫度攝氏28度。悶熱。東北風 平均風速2-3級(每秒4公尺)。相對濕度92%。,4,東北風,27,鳥松區
14,2023-07-27 12:00:00,14,33,29,84,28,陣雨。降雨機率 100%。溫度攝氏29度。悶熱。偏東風 平均風速3-4級(每秒7公尺)。相對濕度84%。,7,偏東風,26,鳥松區
15,2023-07-27 15:00:00,14,31,29,80,28,陣雨。降雨機率 100%。溫度攝氏29度。悶熱。東南風 平均風速4-5級(每秒10公尺)。相對濕度80%。,10,東南風,26,鳥松區
16,2023-07-27 18:00:00,14,27,28,83,27,陣雨。降雨機率 90%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒15公尺)。相對濕度83%。,>= 11,東南風,25,鳥松區
17,2023-07-27 21:00:00,14,25,27,76,25,陣雨。降雨機率 90%。溫度攝氏27度。舒適。東南風 平均風速>= 6級(每秒13公尺)。相對濕度76%。,>= 11,東南風,23,鳥松區
18,2023-07-28 00:00:00,08,24,27,78,25,短暫陣雨。降雨機率 80%。溫度攝氏27度。舒適。東南風 平均風速>= 6級(每秒12公尺)。相對濕度78%。,>= 11,東南風,22,鳥松區
19,2023-07-28 03:00:00,08,24,26,84,25,短暫陣雨。降雨機率 80%。溫度攝氏26度。舒適。東南風 平均風速4-5級(每秒10公尺)。相對濕度84%。,10,東南風,23,鳥松區
20,2023-07-28 06:00:00,08,24,26,86,25,短暫陣雨。降雨機率 70%。溫度攝氏26度。舒適。東南風 平均風速>= 6級(每秒11公尺)。相對濕度86%。,>= 11,東南風,23,鳥松區
21,2023-07-28 09:00:00,08,28,29,88,28,短暫陣雨。降雨機率 70%。溫度攝氏29度。悶熱。偏南風 平均風速>= 6級(每秒11公尺)。相對濕度88%。,>= 11,偏南風,27,鳥松區
22,2023-07-28 12:00:00,08,31,31,82,30,短暫陣雨。降雨機率 60%。溫度攝氏31度。悶熱。偏南風 平均風速4-5級(每秒9公尺)。相對濕度82%。,9,偏南風,28,鳥松區
23,2023-07-28 15:00:00,08,31,31,73,29,短暫陣雨。降雨機率 60%。溫度攝氏31度。悶熱。偏南風 平均風速4-5級(每秒8公尺)。相對濕度73%。,8,偏南風,26,鳥松區
24,2023-07-28 18:00:00,08,30,29,75,27,短暫陣雨。降雨機率 40%。溫度攝氏29度。悶熱。偏南風 平均風速4-5級(每秒8公尺)。相對濕度75%。,8,偏南風,25,鳥松區
25,2023-07-28 21:00:00,08,27,28,64,25,短暫陣雨。降雨機率 40%。溫度攝氏28度。舒適。偏南風 平均風速4-5級(每秒8公尺)。相對濕度64%。,8,偏南風,21,鳥松區
26,2023-07-29 00:00:00,08,26,28,66,25,短暫陣雨。降雨機率 60%。溫度攝氏28度。舒適。偏南風 平均風速4-5級(每秒9公尺)。相對濕度66%。,9,偏南風,21,鳥松區
27,2023-07-29 03:00:00,08,25,27,69,25,短暫陣雨。降雨機率 60%。溫度攝氏27度。舒適。偏南風 平均風速3-4級(每秒7公尺)。相對濕度69%。,7,偏南風,21,鳥松區
28,2023-07-29 06:00:00,08,26,26,70,24,短暫陣雨。降雨機率 30%。溫度攝氏26度。舒適。偏南風 平均風速1-2級(每秒3公尺)。相對濕度70%。,3,偏南風,21,鳥松區
29,2023-07-29 09:00:00,08,34,30,71,28,短暫陣雨。降雨機率 30%。溫度攝氏30度。悶熱。偏南風 平均風速1-2級(每秒3公尺)。相對濕度71%。,3,偏南風,24,鳥松區
30,2023-07-29 12:00:00,08,38,33,72,30,短暫陣雨。降雨機率 30%。溫度攝氏33度。悶熱。東南風 平均風速1-2級(每秒3公尺)。相對濕度72%。,3,東南風,28,鳥松區
31,2023-07-29 15:00:00,08,39,33,76,31,短暫陣雨。降雨機率 30%。溫度攝氏33度。悶熱。偏東風 平均風速1-2級(每秒2公尺)。相對濕度76%。,2,偏東風,28,鳥松區
