,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
15,2023-07-27 15:00:00,14,32,31,76,28,陣雨。降雨機率 90%。溫度攝氏31度。悶熱。偏東風 平均風速>= 6級(每秒11公尺)。相對濕度76%。,>= 11,偏東風,26,路竹區
16,2023-07-27 18:00:00,14,29,29,86,28,陣雨。降雨機率 80%。溫度攝氏29度。悶熱。東南風 平均風速>= 6級(每秒17公尺)。相對濕度86%。,>= 11,東南風,27,路竹區
17,2023-07-27 21:00:00,14,27,28,81,27,陣雨。降雨機率 80%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒17公尺)。相對濕度81%。,>= 11,東南風,25,路竹區
18,2023-07-28 00:00:00,08,26,28,83,27,短暫陣雨。降雨機率 80%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒15公尺)。相對濕度83%。,>= 11,東南風,25,路竹區
19,2023-07-28 03:00:00,08,26,28,86,27,短暫陣雨。降雨機率 80%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒11公尺)。相對濕度86%。,>= 11,東南風,25,路竹區
20,2023-07-28 06:00:00,08,26,27,86,26,短暫陣雨。降雨機率 70%。溫度攝氏27度。舒適。東南風 平均風速>= 6級(每秒12公尺)。相對濕度86%。,>= 11,東南風,25,路竹區
21,2023-07-28 09:00:00,08,30,31,88,29,短暫陣雨。降雨機率 70%。溫度攝氏31度。悶熱。偏南風 平均風速>= 6級(每秒12公尺)。相對濕度88%。,>= 11,偏南風,28,路竹區
22,2023-07-28 12:00:00,08,32,32,79,30,短暫陣雨。降雨機率 80%。溫度攝氏32度。悶熱。偏南風 平均風速4-5級(每秒10公尺)。相對濕度79%。,10,偏南風,28,路竹區
23,2023-07-28 15:00:00,08,32,32,70,29,短暫陣雨。降雨機率 80%。溫度攝氏32度。悶熱。偏南風 平均風速4-5級(每秒9公尺)。相對濕度70%。,9,偏南風,26,路竹區
24,2023-07-28 18:00:00,08,31,30,75,28,短暫陣雨。降雨機率 40%。溫度攝氏30度。悶熱。偏南風 平均風速4-5級(每秒8公尺)。相對濕度75%。,8,偏南風,26,路竹區
25,2023-07-28 21:00:00,08,28,29,67,26,短暫陣雨。降雨機率 40%。溫度攝氏29度。舒適。偏南風 平均風速4-5級(每秒8公尺)。相對濕度67%。,8,偏南風,22,路竹區
26,2023-07-29 00:00:00,08,28,29,69,26,短暫陣雨。降雨機率 40%。溫度攝氏29度。舒適。偏南風 平均風速4-5級(每秒8公尺)。相對濕度69%。,8,偏南風,22,路竹區
27,2023-07-29 03:00:00,08,28,28,72,26,短暫陣雨。降雨機率 40%。溫度攝氏28度。舒適。偏南風 平均風速3-4級(每秒7公尺)。相對濕度72%。,7,偏南風,23,路竹區
28,2023-07-29 06:00:00,08,28,28,73,26,短暫陣雨。降雨機率 30%。溫度攝氏28度。舒適。偏南風 平均風速2-3級(每秒4公尺)。相對濕度73%。,4,偏南風,23,路竹區
29,2023-07-29 09:00:00,08,36,32,73,29,短暫陣雨。降雨機率 30%。溫度攝氏32度。悶熱。偏南風 平均風速2-3級(每秒4公尺)。相對濕度73%。,4,偏南風,26,路竹區
30,2023-07-29 12:00:00,08,39,34,73,31,短暫陣雨。降雨機率 40%。溫度攝氏34度。悶熱。偏南風 平均風速2-3級(每秒4公尺)。相對濕度73%。,4,偏南風,28,路竹區
31,2023-07-29 15:00:00,08,39,34,77,31,短暫陣雨。降雨機率 40%。溫度攝氏34度。易中暑。偏東風 平均風速1-2級(每秒3公尺)。相對濕度77%。,3,偏東風,29,路竹區
