,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
11,2023-07-27 03:00:00,14,30,25,95,25,陣雨。降雨機率 90%。溫度攝氏25度。舒適。東北風 平均風速1-2級(每秒3公尺)。相對濕度95%。,3,東北風,24,甲仙區
12,2023-07-27 06:00:00,14,28,25,92,24,陣雨。降雨機率 100%。溫度攝氏25度。舒適。東北風 平均風速1-2級(每秒2公尺)。相對濕度92%。,2,東北風,23,甲仙區
13,2023-07-27 09:00:00,14,33,29,79,27,陣雨。降雨機率 100%。溫度攝氏29度。悶熱。偏北風 平均風速1-2級(每秒3公尺)。相對濕度79%。,3,偏北風,25,甲仙區
14,2023-07-27 12:00:00,14,33,30,68,27,陣雨。降雨機率 90%。溫度攝氏30度。悶熱。東北風 平均風速<= 1級(每秒1公尺)。相對濕度68%。,1,東北風,23,甲仙區
15,2023-07-27 15:00:00,14,34,29,81,28,陣雨。降雨機率 90%。溫度攝氏29度。悶熱。西北風 平均風速1-2級(每秒3公尺)。相對濕度81%。,3,西北風,26,甲仙區
16,2023-07-27 18:00:00,14,31,27,100,27,陣雨。降雨機率 90%。溫度攝氏27度。舒適。東北風 平均風速1-2級(每秒2公尺)。相對濕度100%。,2,東北風,27,甲仙區
17,2023-07-27 21:00:00,14,29,25,96,25,陣雨。降雨機率 90%。溫度攝氏25度。舒適。偏南風 平均風速2-3級(每秒5公尺)。相對濕度96%。,5,偏南風,25,甲仙區
18,2023-07-28 00:00:00,08,27,25,95,25,短暫陣雨。降雨機率 80%。溫度攝氏25度。舒適。偏南風 平均風速2-3級(每秒5公尺)。相對濕度95%。,5,偏南風,24,甲仙區
19,2023-07-28 03:00:00,08,26,25,96,24,短暫陣雨。降雨機率 80%。溫度攝氏25度。舒適。偏南風 平均風速2-3級(每秒4公尺)。相對濕度96%。,4,偏南風,24,甲仙區
20,2023-07-28 06:00:00,08,27,24,94,24,短暫陣雨。降雨機率 70%。溫度攝氏24度。舒適。偏南風 平均風速2-3級(每秒4公尺)。相對濕度94%。,4,偏南風,23,甲仙區
21,2023-07-28 09:00:00,08,33,29,88,28,短暫陣雨。降雨機率 70%。溫度攝氏29度。悶熱。偏南風 平均風速2-3級(每秒5公尺)。相對濕度88%。,5,偏南風,27,甲仙區
22,2023-07-28 12:00:00,08,34,31,75,28,短暫陣雨。降雨機率 70%。溫度攝氏31度。悶熱。偏南風 平均風速2-3級(每秒4公尺)。相對濕度75%。,4,偏南風,26,甲仙區
23,2023-07-28 15:00:00,08,33,30,73,27,短暫陣雨。降雨機率 70%。溫度攝氏30度。悶熱。偏南風 平均風速2-3級(每秒4公尺)。相對濕度73%。,4,偏南風,24,甲仙區
24,2023-07-28 18:00:00,04,30,27,91,26,多雲。降雨機率 30%。溫度攝氏27度。舒適。東南風 平均風速1-2級(每秒2公尺)。相對濕度91%。,2,東南風,25,甲仙區
25,2023-07-28 21:00:00,08,29,25,93,24,短暫陣雨。降雨機率 30%。溫度攝氏25度。舒適。東北風 平均風速<= 1級(每秒1公尺)。相對濕度93%。,1,東北風,24,甲仙區
26,2023-07-29 00:00:00,04,28,24,96,24,多雲。降雨機率 10%。溫度攝氏24度。舒適。東北風 平均風速<= 1級(每秒1公尺)。相對濕度96%。,1,東北風,24,甲仙區
27,2023-07-29 03:00:00,04,27,24,93,23,多雲。降雨機率 10%。溫度攝氏24度。舒適。東北風 平均風速<= 1級(每秒1公尺)。相對濕度93%。,1,東北風,23,甲仙區
28,2023-07-29 06:00:00,08,27,24,83,23,短暫陣雨。降雨機率 30%。溫度攝氏24度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度83%。,1,偏東風,20,甲仙區
29,2023-07-29 09:00:00,08,37,31,76,29,短暫陣雨。降雨機率 30%。溫度攝氏31度。悶熱。東北風 平均風速<= 1級(每秒1公尺)。相對濕度76%。,1,東北風,26,甲仙區
30,2023-07-29 12:00:00,08,40,33,75,31,短暫陣雨。降雨機率 30%。溫度攝氏33度。悶熱。東北風 平均風速<= 1級(每秒1公尺)。相對濕度75%。,1,東北風,28,甲仙區
31,2023-07-29 15:00:00,08,38,32,79,30,短暫陣雨。降雨機率 30%。溫度攝氏32度。悶熱。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度79%。,1,偏北風,28,甲仙區
