,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
18,2023-07-28 00:00:00,08,26,28,82,27,短暫陣雨。降雨機率 80%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒13公尺)。相對濕度82%。,>= 11,東南風,25,左營區
19,2023-07-28 03:00:00,08,26,28,83,26,短暫陣雨。降雨機率 80%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒11公尺)。相對濕度83%。,>= 11,東南風,25,左營區
20,2023-07-28 06:00:00,08,26,28,84,26,短暫陣雨。降雨機率 80%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒13公尺)。相對濕度84%。,>= 11,東南風,25,左營區
21,2023-07-28 09:00:00,08,29,29,87,28,短暫陣雨。降雨機率 80%。溫度攝氏29度。悶熱。偏南風 平均風速>= 6級(每秒12公尺)。相對濕度87%。,>= 11,偏南風,27,左營區
22,2023-07-28 12:00:00,08,30,31,81,29,短暫陣雨。降雨機率 70%。溫度攝氏31度。悶熱。東南風 平均風速>= 6級(每秒12公尺)。相對濕度81%。,>= 11,東南風,27,左營區
23,2023-07-28 15:00:00,08,29,31,72,28,短暫陣雨。降雨機率 70%。溫度攝氏31度。悶熱。東南風 平均風速4-5級(每秒9公尺)。相對濕度72%。,9,東南風,25,左營區
24,2023-07-28 18:00:00,08,30,30,77,28,短暫陣雨。降雨機率 60%。溫度攝氏30度。悶熱。偏南風 平均風速4-5級(每秒9公尺)。相對濕度77%。,9,偏南風,25,左營區
25,2023-07-28 21:00:00,08,28,29,73,27,短暫陣雨。降雨機率 60%。溫度攝氏29度。舒適。偏南風 平均風速4-5級(每秒9公尺)。相對濕度73%。,9,偏南風,24,左營區
26,2023-07-29 00:00:00,08,28,29,72,27,短暫陣雨。降雨機率 60%。溫度攝氏29度。舒適。偏南風 平均風速4-5級(每秒10公尺)。相對濕度72%。,10,偏南風,23,左營區
27,2023-07-29 03:00:00,08,27,29,72,26,短暫陣雨。降雨機率 60%。溫度攝氏29度。舒適。偏南風 平均風速4-5級(每秒8公尺)。相對濕度72%。,8,偏南風,23,左營區
28,2023-07-29 06:00:00,08,28,28,72,26,短暫陣雨。降雨機率 30%。溫度攝氏28度。舒適。偏南風 平均風速2-3級(每秒4公尺)。相對濕度72%。,4,偏南風,23,左營區
29,2023-07-29 09:00:00,08,34,31,72,28,短暫陣雨。降雨機率 30%。溫度攝氏31度。悶熱。偏南風 平均風速2-3級(每秒4公尺)。相對濕度72%。,4,偏南風,25,左營區
30,2023-07-29 12:00:00,08,36,32,72,29,短暫陣雨。降雨機率 40%。溫度攝氏32度。悶熱。偏南風 平均風速2-3級(每秒4公尺)。相對濕度72%。,4,偏南風,26,左營區
31,2023-07-29 15:00:00,08,36,32,75,30,短暫陣雨。降雨機率 40%。溫度攝氏32度。悶熱。偏東風 平均風速1-2級(每秒3公尺)。相對濕度75%。,3,偏東風,27,左營區
