,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
16,2023-07-27 18:00:00,14,28,29,80,28,陣雨。降雨機率 80%。溫度攝氏29度。悶熱。東南風 平均風速>= 6級(每秒16公尺)。相對濕度80%。,>= 11,東南風,26,岡山區
17,2023-07-27 21:00:00,14,27,28,82,27,陣雨。降雨機率 80%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒14公尺)。相對濕度82%。,>= 11,東南風,25,岡山區
18,2023-07-28 00:00:00,08,27,28,85,27,短暫陣雨。降雨機率 80%。溫度攝氏28度。悶熱。東南風 平均風速>= 6級(每秒12公尺)。相對濕度85%。,>= 11,東南風,26,岡山區
19,2023-07-28 03:00:00,08,26,28,87,27,短暫陣雨。降雨機率 80%。溫度攝氏28度。舒適。東南風 平均風速4-5級(每秒9公尺)。相對濕度87%。,9,東南風,25,岡山區
20,2023-07-28 06:00:00,08,27,28,86,26,短暫陣雨。降雨機率 80%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒12公尺)。相對濕度86%。,>= 11,東南風,25,岡山區
21,2023-07-28 09:00:00,08,30,30,88,29,短暫陣雨。降雨機率 80%。溫度攝氏30度。悶熱。偏南風 平均風速>= 6級(每秒11公尺)。相對濕度88%。,>= 11,偏南風,28,岡山區
22,2023-07-28 12:00:00,08,32,32,80,30,短暫陣雨。降雨機率 80%。溫度攝氏32度。悶熱。偏南風 平均風速>= 6級(每秒11公尺)。相對濕度80%。,>= 11,偏南風,28,岡山區
23,2023-07-28 15:00:00,08,31,32,68,29,短暫陣雨。降雨機率 80%。溫度攝氏32度。悶熱。偏南風 平均風速4-5級(每秒9公尺)。相對濕度68%。,9,偏南風,25,岡山區
24,2023-07-28 18:00:00,08,30,30,74,28,短暫陣雨。降雨機率 40%。溫度攝氏30度。悶熱。偏南風 平均風速4-5級(每秒8公尺)。相對濕度74%。,8,偏南風,25,岡山區
25,2023-07-28 21:00:00,08,29,29,66,26,短暫陣雨。降雨機率 40%。溫度攝氏29度。舒適。偏南風 平均風速4-5級(每秒8公尺)。相對濕度66%。,8,偏南風,22,岡山區
26,2023-07-29 00:00:00,08,28,29,68,26,短暫陣雨。降雨機率 70%。溫度攝氏29度。舒適。偏南風 平均風速4-5級(每秒9公尺)。相對濕度68%。,9,偏南風,22,岡山區
27,2023-07-29 03:00:00,08,27,28,71,26,短暫陣雨。降雨機率 70%。溫度攝氏28度。舒適。偏南風 平均風速4-5級(每秒8公尺)。相對濕度71%。,8,偏南風,23,岡山區
28,2023-07-29 06:00:00,08,28,28,72,26,短暫陣雨。降雨機率 30%。溫度攝氏28度。舒適。偏南風 平均風速2-3級(每秒4公尺)。相對濕度72%。,4,偏南風,23,岡山區
29,2023-07-29 09:00:00,08,35,31,73,29,短暫陣雨。降雨機率 30%。溫度攝氏31度。悶熱。偏南風 平均風速2-3級(每秒4公尺)。相對濕度73%。,4,偏南風,26,岡山區
30,2023-07-29 12:00:00,08,38,34,72,31,短暫陣雨。降雨機率 40%。溫度攝氏34度。悶熱。偏南風 平均風速2-3級(每秒4公尺)。相對濕度72%。,4,偏南風,28,岡山區
31,2023-07-29 15:00:00,08,38,33,75,31,短暫陣雨。降雨機率 40%。溫度攝氏33度。悶熱。偏東風 平均風速1-2級(每秒3公尺)。相對濕度75%。,3,偏東風,28,岡山區
