,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
18,2023-07-28 00:00:00,08,27,28,80,27,短暫陣雨。降雨機率 80%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒13公尺)。相對濕度80%。,>= 11,東南風,25,苓雅區
19,2023-07-28 03:00:00,08,26,28,81,27,短暫陣雨。降雨機率 80%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒11公尺)。相對濕度81%。,>= 11,東南風,25,苓雅區
20,2023-07-28 06:00:00,08,26,28,81,26,短暫陣雨。降雨機率 70%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒13公尺)。相對濕度81%。,>= 11,東南風,24,苓雅區
21,2023-07-28 09:00:00,08,29,30,85,28,短暫陣雨。降雨機率 70%。溫度攝氏30度。悶熱。偏南風 平均風速>= 6級(每秒12公尺)。相對濕度85%。,>= 11,偏南風,27,苓雅區
22,2023-07-28 12:00:00,08,31,31,78,29,短暫陣雨。降雨機率 60%。溫度攝氏31度。悶熱。東南風 平均風速>= 6級(每秒11公尺)。相對濕度78%。,>= 11,東南風,27,苓雅區
23,2023-07-28 15:00:00,08,30,31,69,28,短暫陣雨。降雨機率 60%。溫度攝氏31度。悶熱。東南風 平均風速4-5級(每秒9公尺)。相對濕度69%。,9,東南風,25,苓雅區
24,2023-07-28 18:00:00,08,30,30,76,28,短暫陣雨。降雨機率 60%。溫度攝氏30度。悶熱。偏南風 平均風速4-5級(每秒9公尺)。相對濕度76%。,9,偏南風,26,苓雅區
25,2023-07-28 21:00:00,08,29,30,71,27,短暫陣雨。降雨機率 60%。溫度攝氏30度。悶熱。偏南風 平均風速4-5級(每秒9公尺)。相對濕度71%。,9,偏南風,24,苓雅區
26,2023-07-29 00:00:00,08,28,29,70,27,短暫陣雨。降雨機率 60%。溫度攝氏29度。舒適。偏南風 平均風速4-5級(每秒10公尺)。相對濕度70%。,10,偏南風,23,苓雅區
27,2023-07-29 03:00:00,08,27,29,70,27,短暫陣雨。降雨機率 60%。溫度攝氏29度。舒適。偏南風 平均風速4-5級(每秒9公尺)。相對濕度70%。,9,偏南風,23,苓雅區
28,2023-07-29 06:00:00,08,28,29,70,26,短暫陣雨。降雨機率 30%。溫度攝氏29度。舒適。偏南風 平均風速1-2級(每秒3公尺)。相對濕度70%。,3,偏南風,23,苓雅區
29,2023-07-29 09:00:00,08,35,31,70,28,短暫陣雨。降雨機率 30%。溫度攝氏31度。悶熱。偏南風 平均風速1-2級(每秒3公尺)。相對濕度70%。,3,偏南風,25,苓雅區
30,2023-07-29 12:00:00,08,37,33,68,29,短暫陣雨。降雨機率 30%。溫度攝氏33度。悶熱。偏南風 平均風速1-2級(每秒3公尺)。相對濕度68%。,3,偏南風,26,苓雅區
31,2023-07-29 15:00:00,08,37,33,70,30,短暫陣雨。降雨機率 30%。溫度攝氏33度。悶熱。偏東風 平均風速1-2級(每秒3公尺)。相對濕度70%。,3,偏東風,27,苓雅區
