,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
19,2023-07-28 03:00:00,08,24,23,95,22,短暫陣雨。降雨機率 80%。溫度攝氏23度。舒適。東南風 平均風速2-3級(每秒4公尺)。相對濕度95%。,4,東南風,22,桃源區
20,2023-07-28 06:00:00,08,24,22,91,22,短暫陣雨。降雨機率 70%。溫度攝氏22度。舒適。東南風 平均風速1-2級(每秒2公尺)。相對濕度91%。,2,東南風,21,桃源區
21,2023-07-28 09:00:00,08,30,27,78,25,短暫陣雨。降雨機率 70%。溫度攝氏27度。舒適。西南風 平均風速1-2級(每秒2公尺)。相對濕度78%。,2,西南風,22,桃源區
22,2023-07-28 12:00:00,08,31,28,66,25,短暫陣雨。降雨機率 50%。溫度攝氏28度。舒適。西南風 平均風速1-2級(每秒2公尺)。相對濕度66%。,2,西南風,21,桃源區
23,2023-07-28 15:00:00,08,30,27,70,25,短暫陣雨。降雨機率 50%。溫度攝氏27度。舒適。偏南風 平均風速1-2級(每秒2公尺)。相對濕度70%。,2,偏南風,21,桃源區
24,2023-07-28 18:00:00,04,28,25,89,24,多雲。降雨機率 10%。溫度攝氏25度。舒適。東南風 平均風速<= 1級(每秒1公尺)。相對濕度89%。,1,東南風,23,桃源區
25,2023-07-28 21:00:00,04,27,23,96,23,多雲。降雨機率 10%。溫度攝氏23度。舒適。東北風 平均風速<= 1級(每秒1公尺)。相對濕度96%。,1,東北風,23,桃源區
26,2023-07-29 00:00:00,04,26,23,96,23,多雲。降雨機率 0%。溫度攝氏23度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度96%。,1,偏東風,22,桃源區
27,2023-07-29 03:00:00,04,25,22,91,22,多雲。降雨機率 0%。溫度攝氏22度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度91%。,1,偏東風,21,桃源區
28,2023-07-29 06:00:00,08,25,22,84,21,短暫陣雨。降雨機率 60%。溫度攝氏22度。舒適。偏西風 平均風速<= 1級(每秒1公尺)。相對濕度84%。,1,偏西風,19,桃源區
29,2023-07-29 09:00:00,08,33,28,79,27,短暫陣雨。降雨機率 60%。溫度攝氏28度。舒適。偏西風 平均風速<= 1級(每秒1公尺)。相對濕度79%。,1,偏西風,24,桃源區
30,2023-07-29 12:00:00,08,36,30,78,28,短暫陣雨。降雨機率 80%。溫度攝氏30度。悶熱。西北風 平均風速<= 1級(每秒1公尺)。相對濕度78%。,1,西北風,26,桃源區
31,2023-07-29 15:00:00,08,34,29,82,27,短暫陣雨。降雨機率 80%。溫度攝氏29度。悶熱。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度82%。,1,偏北風,26,桃源區
