,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
16,2023-07-27 18:00:00,14,27,28,81,27,陣雨。降雨機率 90%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒20公尺)。相對濕度81%。,>= 11,東南風,25,小港區
17,2023-07-27 21:00:00,14,26,28,80,26,陣雨。降雨機率 90%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒20公尺)。相對濕度80%。,>= 11,東南風,24,小港區
18,2023-07-28 00:00:00,08,25,27,82,26,短暫陣雨。降雨機率 80%。溫度攝氏27度。舒適。東南風 平均風速>= 6級(每秒16公尺)。相對濕度82%。,>= 11,東南風,24,小港區
19,2023-07-28 03:00:00,08,25,27,82,26,短暫陣雨。降雨機率 80%。溫度攝氏27度。舒適。東南風 平均風速>= 6級(每秒13公尺)。相對濕度82%。,>= 11,東南風,24,小港區
20,2023-07-28 06:00:00,08,24,27,82,25,短暫陣雨。降雨機率 70%。溫度攝氏27度。舒適。東南風 平均風速>= 6級(每秒13公尺)。相對濕度82%。,>= 11,東南風,24,小港區
21,2023-07-28 09:00:00,08,28,29,84,28,短暫陣雨。降雨機率 70%。溫度攝氏29度。悶熱。東南風 平均風速>= 6級(每秒12公尺)。相對濕度84%。,>= 11,東南風,26,小港區
22,2023-07-28 12:00:00,08,30,31,79,29,短暫陣雨。降雨機率 60%。溫度攝氏31度。悶熱。東南風 平均風速>= 6級(每秒11公尺)。相對濕度79%。,>= 11,東南風,27,小港區
23,2023-07-28 15:00:00,08,30,31,70,28,短暫陣雨。降雨機率 60%。溫度攝氏31度。悶熱。東南風 平均風速4-5級(每秒9公尺)。相對濕度70%。,9,東南風,25,小港區
24,2023-07-28 18:00:00,08,29,30,76,27,短暫陣雨。降雨機率 60%。溫度攝氏30度。悶熱。偏南風 平均風速4-5級(每秒9公尺)。相對濕度76%。,9,偏南風,25,小港區
25,2023-07-28 21:00:00,08,28,29,78,27,短暫陣雨。降雨機率 60%。溫度攝氏29度。舒適。偏南風 平均風速4-5級(每秒10公尺)。相對濕度78%。,10,偏南風,24,小港區
26,2023-07-29 00:00:00,08,27,28,76,26,短暫陣雨。降雨機率 40%。溫度攝氏28度。舒適。偏南風 平均風速>= 6級(每秒11公尺)。相對濕度76%。,>= 11,偏南風,24,小港區
27,2023-07-29 03:00:00,08,26,28,74,26,短暫陣雨。降雨機率 40%。溫度攝氏28度。舒適。偏南風 平均風速4-5級(每秒9公尺)。相對濕度74%。,9,偏南風,23,小港區
28,2023-07-29 06:00:00,08,26,27,72,25,短暫陣雨。降雨機率 30%。溫度攝氏27度。舒適。偏南風 平均風速1-2級(每秒3公尺)。相對濕度72%。,3,偏南風,22,小港區
29,2023-07-29 09:00:00,08,34,30,70,28,短暫陣雨。降雨機率 30%。溫度攝氏30度。悶熱。偏南風 平均風速2-3級(每秒4公尺)。相對濕度70%。,4,偏南風,24,小港區
30,2023-07-29 12:00:00,08,36,32,69,29,短暫陣雨。降雨機率 30%。溫度攝氏32度。悶熱。偏南風 平均風速2-3級(每秒4公尺)。相對濕度69%。,4,偏南風,26,小港區
31,2023-07-29 15:00:00,08,36,32,71,29,短暫陣雨。降雨機率 30%。溫度攝氏32度。悶熱。偏東風 平均風速1-2級(每秒3公尺)。相對濕度71%。,3,偏東風,26,小港區
