,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
11,2023-07-27 03:00:00,14,32,28,90,27,陣雨。降雨機率 90%。溫度攝氏28度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度90%。,2,偏北風,26,大寮區
12,2023-07-27 06:00:00,14,32,27,90,26,陣雨。降雨機率 100%。溫度攝氏27度。舒適。東北風 平均風速1-2級(每秒3公尺)。相對濕度90%。,3,東北風,25,大寮區
13,2023-07-27 09:00:00,14,33,28,92,28,陣雨。降雨機率 100%。溫度攝氏28度。悶熱。東北風 平均風速2-3級(每秒4公尺)。相對濕度92%。,4,東北風,27,大寮區
14,2023-07-27 12:00:00,14,33,29,85,28,陣雨。降雨機率 90%。溫度攝氏29度。悶熱。偏東風 平均風速3-4級(每秒7公尺)。相對濕度85%。,7,偏東風,26,大寮區
15,2023-07-27 15:00:00,14,30,29,82,28,陣雨。降雨機率 90%。溫度攝氏29度。悶熱。東南風 平均風速>= 6級(每秒11公尺)。相對濕度82%。,>= 11,東南風,26,大寮區
16,2023-07-27 18:00:00,14,27,28,81,27,陣雨。降雨機率 80%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒15公尺)。相對濕度81%。,>= 11,東南風,25,大寮區
17,2023-07-27 21:00:00,14,25,28,77,26,陣雨。降雨機率 80%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒14公尺)。相對濕度77%。,>= 11,東南風,23,大寮區
18,2023-07-28 00:00:00,08,25,27,77,26,短暫陣雨。降雨機率 80%。溫度攝氏27度。舒適。東南風 平均風速>= 6級(每秒13公尺)。相對濕度77%。,>= 11,東南風,23,大寮區
19,2023-07-28 03:00:00,08,25,27,84,26,短暫陣雨。降雨機率 80%。溫度攝氏27度。舒適。東南風 平均風速>= 6級(每秒11公尺)。相對濕度84%。,>= 11,東南風,24,大寮區
20,2023-07-28 06:00:00,08,25,27,88,26,短暫陣雨。降雨機率 70%。溫度攝氏27度。舒適。東南風 平均風速>= 6級(每秒11公尺)。相對濕度88%。,>= 11,東南風,24,大寮區
21,2023-07-28 09:00:00,08,29,29,89,28,短暫陣雨。降雨機率 70%。溫度攝氏29度。悶熱。偏南風 平均風速>= 6級(每秒11公尺)。相對濕度89%。,>= 11,偏南風,27,大寮區
22,2023-07-28 12:00:00,08,31,31,82,29,短暫陣雨。降雨機率 60%。溫度攝氏31度。悶熱。偏南風 平均風速4-5級(每秒9公尺)。相對濕度82%。,9,偏南風,28,大寮區
23,2023-07-28 15:00:00,08,31,31,71,28,短暫陣雨。降雨機率 60%。溫度攝氏31度。悶熱。偏南風 平均風速3-4級(每秒7公尺)。相對濕度71%。,7,偏南風,25,大寮區
24,2023-07-28 18:00:00,08,30,30,74,27,短暫陣雨。降雨機率 40%。溫度攝氏30度。悶熱。偏南風 平均風速4-5級(每秒8公尺)。相對濕度74%。,8,偏南風,25,大寮區
25,2023-07-28 21:00:00,08,28,29,67,26,短暫陣雨。降雨機率 40%。溫度攝氏29度。舒適。偏南風 平均風速4-5級(每秒8公尺)。相對濕度67%。,8,偏南風,22,大寮區
26,2023-07-29 00:00:00,08,27,28,67,26,短暫陣雨。降雨機率 60%。溫度攝氏28度。舒適。偏南風 平均風速4-5級(每秒9公尺)。相對濕度67%。,9,偏南風,22,大寮區
27,2023-07-29 03:00:00,08,26,28,69,25,短暫陣雨。降雨機率 60%。溫度攝氏28度。舒適。偏南風 平均風速3-4級(每秒7公尺)。相對濕度69%。,7,偏南風,21,大寮區
28,2023-07-29 06:00:00,08,27,27,71,25,短暫陣雨。降雨機率 30%。溫度攝氏27度。舒適。偏南風 平均風速1-2級(每秒3公尺)。相對濕度71%。,3,偏南風,22,大寮區
29,2023-07-29 09:00:00,08,34,31,72,28,短暫陣雨。降雨機率 30%。溫度攝氏31度。悶熱。偏南風 平均風速1-2級(每秒3公尺)。相對濕度72%。,3,偏南風,25,大寮區
30,2023-07-29 12:00:00,08,38,33,71,30,短暫陣雨。降雨機率 30%。溫度攝氏33度。悶熱。東南風 平均風速1-2級(每秒3公尺)。相對濕度71%。,3,東南風,27,大寮區
31,2023-07-29 15:00:00,08,38,33,73,30,短暫陣雨。降雨機率 30%。溫度攝氏33度。悶熱。偏東風 平均風速1-2級(每秒2公尺)。相對濕度73%。,2,偏東風,27,大寮區
