,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
17,2023-07-27 21:00:00,14,26,28,76,26,陣雨。降雨機率 90%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒13公尺)。相對濕度76%。,>= 11,東南風,24,仁武區
18,2023-07-28 00:00:00,08,26,28,79,26,短暫陣雨。降雨機率 80%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒11公尺)。相對濕度79%。,>= 11,東南風,24,仁武區
19,2023-07-28 03:00:00,08,26,28,83,26,短暫陣雨。降雨機率 80%。溫度攝氏28度。舒適。東南風 平均風速4-5級(每秒9公尺)。相對濕度83%。,9,東南風,25,仁武區
20,2023-07-28 06:00:00,08,27,27,86,26,短暫陣雨。降雨機率 80%。溫度攝氏27度。舒適。東南風 平均風速>= 6級(每秒12公尺)。相對濕度86%。,>= 11,東南風,25,仁武區
21,2023-07-28 09:00:00,08,29,30,88,29,短暫陣雨。降雨機率 80%。溫度攝氏30度。悶熱。偏南風 平均風速>= 6級(每秒11公尺)。相對濕度88%。,>= 11,偏南風,28,仁武區
22,2023-07-28 12:00:00,08,32,32,82,30,短暫陣雨。降雨機率 80%。溫度攝氏32度。悶熱。偏南風 平均風速4-5級(每秒9公尺)。相對濕度82%。,9,偏南風,28,仁武區
23,2023-07-28 15:00:00,08,32,32,71,29,短暫陣雨。降雨機率 80%。溫度攝氏32度。悶熱。偏南風 平均風速4-5級(每秒8公尺)。相對濕度71%。,8,偏南風,26,仁武區
24,2023-07-28 18:00:00,08,31,30,72,28,短暫陣雨。降雨機率 40%。溫度攝氏30度。悶熱。偏南風 平均風速4-5級(每秒8公尺)。相對濕度72%。,8,偏南風,25,仁武區
25,2023-07-28 21:00:00,08,28,29,60,26,短暫陣雨。降雨機率 40%。溫度攝氏29度。舒適。偏南風 平均風速4-5級(每秒8公尺)。相對濕度60%。,8,偏南風,21,仁武區
26,2023-07-29 00:00:00,08,28,29,62,26,短暫陣雨。降雨機率 60%。溫度攝氏29度。舒適。偏南風 平均風速4-5級(每秒9公尺)。相對濕度62%。,9,偏南風,21,仁武區
27,2023-07-29 03:00:00,08,27,28,67,26,短暫陣雨。降雨機率 60%。溫度攝氏28度。舒適。偏南風 平均風速3-4級(每秒7公尺)。相對濕度67%。,7,偏南風,22,仁武區
28,2023-07-29 06:00:00,08,28,28,69,26,短暫陣雨。降雨機率 30%。溫度攝氏28度。舒適。偏南風 平均風速2-3級(每秒4公尺)。相對濕度69%。,4,偏南風,22,仁武區
29,2023-07-29 09:00:00,08,35,31,71,28,短暫陣雨。降雨機率 30%。溫度攝氏31度。悶熱。偏南風 平均風速2-3級(每秒4公尺)。相對濕度71%。,4,偏南風,25,仁武區
30,2023-07-29 12:00:00,08,38,33,72,30,短暫陣雨。降雨機率 30%。溫度攝氏33度。悶熱。偏南風 平均風速1-2級(每秒3公尺)。相對濕度72%。,3,偏南風,28,仁武區
31,2023-07-29 15:00:00,08,39,33,75,31,短暫陣雨。降雨機率 30%。溫度攝氏33度。悶熱。偏東風 平均風速1-2級(每秒3公尺)。相對濕度75%。,3,偏東風,28,仁武區
