,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
10,2023-07-27 00:00:00,14,33,28,87,27,陣雨。降雨機率 80%。溫度攝氏28度。悶熱。東南風 平均風速1-2級(每秒2公尺)。相對濕度87%。,2,東南風,26,燕巢區
11,2023-07-27 03:00:00,14,32,28,89,27,陣雨。降雨機率 80%。溫度攝氏28度。舒適。東北風 平均風速2-3級(每秒4公尺)。相對濕度89%。,4,東北風,26,燕巢區
12,2023-07-27 06:00:00,14,30,27,91,26,陣雨。降雨機率 90%。溫度攝氏27度。舒適。東北風 平均風速1-2級(每秒2公尺)。相對濕度91%。,2,東北風,26,燕巢區
13,2023-07-27 09:00:00,14,34,29,93,28,陣雨。降雨機率 90%。溫度攝氏29度。悶熱。東北風 平均風速2-3級(每秒4公尺)。相對濕度93%。,4,東北風,27,燕巢區
14,2023-07-27 12:00:00,14,33,29,87,28,陣雨。降雨機率 100%。溫度攝氏29度。悶熱。東北風 平均風速2-3級(每秒5公尺)。相對濕度87%。,5,東北風,27,燕巢區
15,2023-07-27 15:00:00,14,32,29,84,28,陣雨。降雨機率 100%。溫度攝氏29度。悶熱。東南風 平均風速4-5級(每秒8公尺)。相對濕度84%。,8,東南風,26,燕巢區
16,2023-07-27 18:00:00,14,29,28,85,27,陣雨。降雨機率 90%。溫度攝氏28度。悶熱。東南風 平均風速>= 6級(每秒12公尺)。相對濕度85%。,>= 11,東南風,26,燕巢區
17,2023-07-27 21:00:00,14,25,28,71,25,陣雨。降雨機率 90%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒11公尺)。相對濕度71%。,>= 11,東南風,22,燕巢區
18,2023-07-28 00:00:00,08,24,27,69,25,短暫陣雨。降雨機率 80%。溫度攝氏27度。舒適。東南風 平均風速4-5級(每秒9公尺)。相對濕度69%。,9,東南風,21,燕巢區
19,2023-07-28 03:00:00,08,26,27,83,26,短暫陣雨。降雨機率 80%。溫度攝氏27度。舒適。東南風 平均風速3-4級(每秒7公尺)。相對濕度83%。,7,東南風,24,燕巢區
20,2023-07-28 06:00:00,08,27,27,86,26,短暫陣雨。降雨機率 80%。溫度攝氏27度。舒適。東南風 平均風速4-5級(每秒10公尺)。相對濕度86%。,10,東南風,24,燕巢區
21,2023-07-28 09:00:00,08,29,29,88,28,短暫陣雨。降雨機率 80%。溫度攝氏29度。悶熱。偏南風 平均風速4-5級(每秒10公尺)。相對濕度88%。,10,偏南風,27,燕巢區
22,2023-07-28 12:00:00,08,31,31,80,29,短暫陣雨。降雨機率 80%。溫度攝氏31度。悶熱。偏南風 平均風速4-5級(每秒8公尺)。相對濕度80%。,8,偏南風,27,燕巢區
23,2023-07-28 15:00:00,08,31,31,70,28,短暫陣雨。降雨機率 80%。溫度攝氏31度。悶熱。偏南風 平均風速3-4級(每秒7公尺)。相對濕度70%。,7,偏南風,25,燕巢區
24,2023-07-28 18:00:00,08,30,29,73,27,短暫陣雨。降雨機率 40%。溫度攝氏29度。悶熱。偏南風 平均風速3-4級(每秒7公尺)。相對濕度73%。,7,偏南風,24,燕巢區
25,2023-07-28 21:00:00,08,27,28,57,25,短暫陣雨。降雨機率 40%。溫度攝氏28度。舒適。偏南風 平均風速3-4級(每秒7公尺)。相對濕度57%。,7,偏南風,19,燕巢區
26,2023-07-29 00:00:00,08,27,28,57,25,短暫陣雨。降雨機率 40%。溫度攝氏28度。舒適。偏南風 平均風速3-4級(每秒7公尺)。相對濕度57%。,7,偏南風,19,燕巢區
27,2023-07-29 03:00:00,08,27,27,62,25,短暫陣雨。降雨機率 40%。溫度攝氏27度。舒適。偏南風 平均風速3-4級(每秒6公尺)。相對濕度62%。,6,偏南風,20,燕巢區
28,2023-07-29 06:00:00,08,27,27,69,25,短暫陣雨。降雨機率 30%。溫度攝氏27度。舒適。偏南風 平均風速1-2級(每秒3公尺)。相對濕度69%。,3,偏南風,21,燕巢區
29,2023-07-29 09:00:00,08,35,31,74,28,短暫陣雨。降雨機率 30%。溫度攝氏31度。悶熱。偏南風 平均風速1-2級(每秒3公尺)。相對濕度74%。,3,偏南風,25,燕巢區
30,2023-07-29 12:00:00,08,38,33,75,30,短暫陣雨。降雨機率 30%。溫度攝氏33度。悶熱。偏南風 平均風速1-2級(每秒3公尺)。相對濕度75%。,3,偏南風,28,燕巢區
31,2023-07-29 15:00:00,08,38,33,77,30,短暫陣雨。降雨機率 30%。溫度攝氏33度。悶熱。偏東風 平均風速1-2級(每秒2公尺)。相對濕度77%。,2,偏東風,28,燕巢區
