,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
19,2023-07-28 03:00:00,08,25,27,82,26,短暫陣雨。降雨機率 80%。溫度攝氏27度。舒適。東南風 平均風速3-4級(每秒6公尺)。相對濕度82%。,6,東南風,24,阿蓮區
20,2023-07-28 06:00:00,08,28,27,85,26,短暫陣雨。降雨機率 80%。溫度攝氏27度。舒適。東南風 平均風速4-5級(每秒10公尺)。相對濕度85%。,10,東南風,24,阿蓮區
21,2023-07-28 09:00:00,08,31,31,88,29,短暫陣雨。降雨機率 80%。溫度攝氏31度。悶熱。偏南風 平均風速4-5級(每秒9公尺)。相對濕度88%。,9,偏南風,28,阿蓮區
22,2023-07-28 12:00:00,08,33,32,78,30,短暫陣雨。降雨機率 80%。溫度攝氏32度。悶熱。偏南風 平均風速4-5級(每秒8公尺)。相對濕度78%。,8,偏南風,28,阿蓮區
23,2023-07-28 15:00:00,08,33,32,70,29,短暫陣雨。降雨機率 80%。溫度攝氏32度。悶熱。偏南風 平均風速3-4級(每秒7公尺)。相對濕度70%。,7,偏南風,26,阿蓮區
24,2023-07-28 18:00:00,08,31,30,72,28,短暫陣雨。降雨機率 40%。溫度攝氏30度。悶熱。偏南風 平均風速3-4級(每秒7公尺)。相對濕度72%。,7,偏南風,24,阿蓮區
25,2023-07-28 21:00:00,08,28,29,52,25,短暫陣雨。降雨機率 40%。溫度攝氏29度。舒適。偏南風 平均風速3-4級(每秒7公尺)。相對濕度52%。,7,偏南風,18,阿蓮區
26,2023-07-29 00:00:00,08,27,28,52,24,短暫陣雨。降雨機率 30%。溫度攝氏28度。舒適。偏南風 平均風速3-4級(每秒7公尺)。相對濕度52%。,7,偏南風,18,阿蓮區
27,2023-07-29 03:00:00,08,27,28,59,25,短暫陣雨。降雨機率 30%。溫度攝氏28度。舒適。偏南風 平均風速2-3級(每秒5公尺)。相對濕度59%。,5,偏南風,19,阿蓮區
28,2023-07-29 06:00:00,08,28,28,68,25,短暫陣雨。降雨機率 30%。溫度攝氏28度。舒適。偏南風 平均風速1-2級(每秒2公尺)。相對濕度68%。,2,偏南風,21,阿蓮區
29,2023-07-29 09:00:00,08,37,32,74,30,短暫陣雨。降雨機率 30%。溫度攝氏32度。悶熱。西南風 平均風速1-2級(每秒3公尺)。相對濕度74%。,3,西南風,27,阿蓮區
30,2023-07-29 12:00:00,08,40,34,73,31,短暫陣雨。降雨機率 30%。溫度攝氏34度。易中暑。西南風 平均風速1-2級(每秒3公尺)。相對濕度73%。,3,西南風,29,阿蓮區
31,2023-07-29 15:00:00,08,40,34,76,31,短暫陣雨。降雨機率 30%。溫度攝氏34度。易中暑。西北風 平均風速1-2級(每秒2公尺)。相對濕度76%。,2,西北風,29,阿蓮區
