,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
13,2023-07-27 09:00:00,14,32,29,77,27,陣雨。降雨機率 100%。溫度攝氏29度。悶熱。東北風 平均風速3-4級(每秒7公尺)。相對濕度77%。,7,東北風,25,旗津區
14,2023-07-27 12:00:00,14,31,30,69,27,陣雨。降雨機率 90%。溫度攝氏30度。悶熱。偏東風 平均風速>= 6級(每秒11公尺)。相對濕度69%。,>= 11,偏東風,24,旗津區
15,2023-07-27 15:00:00,14,29,30,76,28,陣雨。降雨機率 90%。溫度攝氏30度。悶熱。東南風 平均風速>= 6級(每秒15公尺)。相對濕度76%。,>= 11,東南風,25,旗津區
16,2023-07-27 18:00:00,14,27,29,82,27,陣雨。降雨機率 90%。溫度攝氏29度。悶熱。東南風 平均風速>= 6級(每秒20公尺)。相對濕度82%。,>= 11,東南風,25,旗津區
17,2023-07-27 21:00:00,14,26,28,81,26,陣雨。降雨機率 90%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒20公尺)。相對濕度81%。,>= 11,東南風,24,旗津區
18,2023-07-28 00:00:00,08,26,28,86,27,短暫陣雨。降雨機率 80%。溫度攝氏28度。舒適。東南風 平均風速>= 6級(每秒18公尺)。相對濕度86%。,>= 11,東南風,25,旗津區
19,2023-07-28 03:00:00,08,25,27,84,26,短暫陣雨。降雨機率 80%。溫度攝氏27度。舒適。東南風 平均風速>= 6級(每秒14公尺)。相對濕度84%。,>= 11,東南風,24,旗津區
20,2023-07-28 06:00:00,08,25,27,82,26,短暫陣雨。降雨機率 80%。溫度攝氏27度。舒適。東南風 平均風速>= 6級(每秒15公尺)。相對濕度82%。,>= 11,東南風,24,旗津區
21,2023-07-28 09:00:00,08,28,30,80,28,短暫陣雨。降雨機率 80%。溫度攝氏30度。悶熱。東南風 平均風速>= 6級(每秒13公尺)。相對濕度80%。,>= 11,東南風,26,旗津區
22,2023-07-28 12:00:00,08,30,31,74,29,短暫陣雨。降雨機率 60%。溫度攝氏31度。悶熱。東南風 平均風速>= 6級(每秒12公尺)。相對濕度74%。,>= 11,東南風,26,旗津區
23,2023-07-28 15:00:00,08,30,31,73,29,短暫陣雨。降雨機率 60%。溫度攝氏31度。悶熱。東南風 平均風速4-5級(每秒10公尺)。相對濕度73%。,10,東南風,26,旗津區
24,2023-07-28 18:00:00,08,29,30,80,28,短暫陣雨。降雨機率 60%。溫度攝氏30度。悶熱。偏南風 平均風速>= 6級(每秒11公尺)。相對濕度80%。,>= 11,偏南風,26,旗津區
25,2023-07-28 21:00:00,08,28,29,84,27,短暫陣雨。降雨機率 60%。溫度攝氏29度。悶熱。偏南風 平均風速>= 6級(每秒11公尺)。相對濕度84%。,>= 11,偏南風,26,旗津區
26,2023-07-29 00:00:00,08,27,28,85,27,短暫陣雨。降雨機率 40%。溫度攝氏28度。悶熱。偏南風 平均風速>= 6級(每秒12公尺)。相對濕度85%。,>= 11,偏南風,26,旗津區
27,2023-07-29 03:00:00,08,26,28,83,27,短暫陣雨。降雨機率 40%。溫度攝氏28度。舒適。偏南風 平均風速4-5級(每秒10公尺)。相對濕度83%。,10,偏南風,25,旗津區
28,2023-07-29 06:00:00,08,26,28,75,26,短暫陣雨。降雨機率 40%。溫度攝氏28度。舒適。偏南風 平均風速1-2級(每秒2公尺)。相對濕度75%。,2,偏南風,23,旗津區
29,2023-07-29 09:00:00,08,34,30,70,27,短暫陣雨。降雨機率 40%。溫度攝氏30度。悶熱。偏南風 平均風速2-3級(每秒4公尺)。相對濕度70%。,4,偏南風,24,旗津區
30,2023-07-29 12:00:00,08,35,32,70,29,短暫陣雨。降雨機率 30%。溫度攝氏32度。悶熱。偏南風 平均風速2-3級(每秒4公尺)。相對濕度70%。,4,偏南風,26,旗津區
31,2023-07-29 15:00:00,08,35,32,73,29,短暫陣雨。降雨機率 30%。溫度攝氏32度。悶熱。偏東風 平均風速1-2級(每秒3公尺)。相對濕度73%。,3,偏東風,26,旗津區
