,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
13,2023-07-27 09:00:00,08,37,32,69,29,短暫陣雨。降雨機率 40%。溫度攝氏32度。悶熱。偏北風 平均風速2-3級(每秒4公尺)。相對濕度69%。,4,偏北風,26,西湖鄉
14,2023-07-27 12:00:00,08,39,35,66,31,短暫陣雨。降雨機率 60%。溫度攝氏35度。易中暑。偏西風 平均風速1-2級(每秒3公尺)。相對濕度66%。,3,偏西風,28,西湖鄉
15,2023-07-27 15:00:00,08,41,35,72,32,短暫陣雨。降雨機率 60%。溫度攝氏35度。易中暑。西南風 平均風速2-3級(每秒5公尺)。相對濕度72%。,5,西南風,29,西湖鄉
16,2023-07-27 18:00:00,08,35,32,81,30,短暫陣雨。降雨機率 70%。溫度攝氏32度。悶熱。偏南風 平均風速1-2級(每秒3公尺)。相對濕度81%。,3,偏南風,28,西湖鄉
17,2023-07-27 21:00:00,08,33,29,88,28,短暫陣雨。降雨機率 70%。溫度攝氏29度。悶熱。東南風 平均風速1-2級(每秒3公尺)。相對濕度88%。,3,東南風,27,西湖鄉
18,2023-07-28 00:00:00,08,32,28,91,27,短暫陣雨。降雨機率 50%。溫度攝氏28度。舒適。西北風 平均風速1-2級(每秒2公尺)。相對濕度91%。,2,西北風,26,西湖鄉
19,2023-07-28 03:00:00,08,31,27,91,26,短暫陣雨。降雨機率 50%。溫度攝氏27度。舒適。西南風 平均風速<= 1級(每秒1公尺)。相對濕度91%。,1,西南風,25,西湖鄉
20,2023-07-28 06:00:00,08,30,26,87,25,短暫陣雨。降雨機率 50%。溫度攝氏26度。舒適。東北風 平均風速1-2級(每秒2公尺)。相對濕度87%。,2,東北風,24,西湖鄉
21,2023-07-28 09:00:00,08,35,30,76,28,短暫陣雨。降雨機率 50%。溫度攝氏30度。悶熱。東北風 平均風速1-2級(每秒3公尺)。相對濕度76%。,3,東北風,26,西湖鄉
22,2023-07-28 12:00:00,08,38,33,73,30,短暫陣雨。降雨機率 50%。溫度攝氏33度。悶熱。偏北風 平均風速1-2級(每秒3公尺)。相對濕度73%。,3,偏北風,27,西湖鄉
23,2023-07-28 15:00:00,08,38,32,75,30,短暫陣雨。降雨機率 50%。溫度攝氏32度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度75%。,2,偏北風,27,西湖鄉
24,2023-07-28 18:00:00,08,35,30,82,28,短暫陣雨。降雨機率 30%。溫度攝氏30度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度82%。,2,偏北風,27,西湖鄉
25,2023-07-28 21:00:00,04,32,28,89,27,多雲。降雨機率 30%。溫度攝氏28度。舒適。偏南風 平均風速<= 1級(每秒1公尺)。相對濕度89%。,1,偏南風,26,西湖鄉
26,2023-07-29 00:00:00,04,32,27,92,26,多雲。降雨機率 0%。溫度攝氏27度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度92%。,1,偏東風,25,西湖鄉
27,2023-07-29 03:00:00,04,30,26,88,25,多雲。降雨機率 0%。溫度攝氏26度。舒適。東北風 平均風速1-2級(每秒2公尺)。相對濕度88%。,2,東北風,24,西湖鄉
28,2023-07-29 06:00:00,08,28,25,78,24,短暫陣雨。降雨機率 30%。溫度攝氏25度。舒適。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度78%。,1,偏北風,21,西湖鄉
29,2023-07-29 09:00:00,08,36,31,70,28,短暫陣雨。降雨機率 30%。溫度攝氏31度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度70%。,2,偏北風,25,西湖鄉
30,2023-07-29 12:00:00,15,39,34,66,30,午後短暫雷陣雨。降雨機率 70%。溫度攝氏34度。悶熱。西北風 平均風速1-2級(每秒2公尺)。相對濕度66%。,2,西北風,26,西湖鄉
31,2023-07-29 15:00:00,15,39,33,70,30,午後短暫雷陣雨。降雨機率 70%。溫度攝氏33度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度70%。,2,偏北風,27,西湖鄉
