,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
10,2023-07-27 00:00:00,08,30,26,85,25,短暫陣雨。降雨機率 30%。溫度攝氏26度。舒適。偏東風 平均風速1-2級(每秒2公尺)。相對濕度85%。,2,偏東風,23,大湖鄉
11,2023-07-27 03:00:00,08,29,25,92,25,短暫陣雨。降雨機率 30%。溫度攝氏25度。舒適。偏南風 平均風速1-2級(每秒2公尺)。相對濕度92%。,2,偏南風,24,大湖鄉
12,2023-07-27 06:00:00,08,28,25,88,24,短暫陣雨。降雨機率 60%。溫度攝氏25度。舒適。偏北風 平均風速1-2級(每秒2公尺)。相對濕度88%。,2,偏北風,23,大湖鄉
13,2023-07-27 09:00:00,08,36,31,70,28,短暫陣雨。降雨機率 60%。溫度攝氏31度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度70%。,2,偏北風,25,大湖鄉
14,2023-07-27 12:00:00,08,40,34,69,31,短暫陣雨。降雨機率 70%。溫度攝氏34度。悶熱。西北風 平均風速1-2級(每秒2公尺)。相對濕度69%。,2,西北風,28,大湖鄉
15,2023-07-27 15:00:00,08,40,33,79,31,短暫陣雨。降雨機率 70%。溫度攝氏33度。易中暑。西南風 平均風速1-2級(每秒2公尺)。相對濕度79%。,2,西南風,29,大湖鄉
16,2023-07-27 18:00:00,08,35,30,88,28,短暫陣雨。降雨機率 80%。溫度攝氏30度。悶熱。東南風 平均風速<= 1級(每秒1公尺)。相對濕度88%。,1,東南風,27,大湖鄉
17,2023-07-27 21:00:00,08,31,26,94,25,短暫陣雨。降雨機率 80%。溫度攝氏26度。舒適。偏東風 平均風速1-2級(每秒2公尺)。相對濕度94%。,2,偏東風,25,大湖鄉
18,2023-07-28 00:00:00,08,28,25,92,24,短暫陣雨。降雨機率 60%。溫度攝氏25度。舒適。東北風 平均風速<= 1級(每秒1公尺)。相對濕度92%。,1,東北風,24,大湖鄉
19,2023-07-28 03:00:00,08,28,24,93,24,短暫陣雨。降雨機率 60%。溫度攝氏24度。舒適。東北風 平均風速<= 1級(每秒1公尺)。相對濕度93%。,1,東北風,23,大湖鄉
20,2023-07-28 06:00:00,08,27,24,88,23,短暫陣雨。降雨機率 50%。溫度攝氏24度。舒適。偏北風 平均風速1-2級(每秒2公尺)。相對濕度88%。,2,偏北風,21,大湖鄉
21,2023-07-28 09:00:00,08,33,29,79,27,短暫陣雨。降雨機率 50%。溫度攝氏29度。舒適。東北風 平均風速1-2級(每秒2公尺)。相對濕度79%。,2,東北風,25,大湖鄉
22,2023-07-28 12:00:00,08,36,31,75,29,短暫陣雨。降雨機率 40%。溫度攝氏31度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度75%。,2,偏北風,26,大湖鄉
23,2023-07-28 15:00:00,08,35,30,77,28,短暫陣雨。降雨機率 40%。溫度攝氏30度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度77%。,2,偏北風,26,大湖鄉
24,2023-07-28 18:00:00,08,32,27,87,26,短暫陣雨。降雨機率 30%。溫度攝氏27度。舒適。東北風 平均風速<= 1級(每秒1公尺)。相對濕度87%。,1,東北風,25,大湖鄉
25,2023-07-28 21:00:00,04,29,25,92,24,多雲。降雨機率 30%。溫度攝氏25度。舒適。偏南風 平均風速<= 1級(每秒1公尺)。相對濕度92%。,1,偏南風,23,大湖鄉
26,2023-07-29 00:00:00,04,28,24,92,23,多雲。降雨機率 0%。溫度攝氏24度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度92%。,1,偏東風,23,大湖鄉
27,2023-07-29 03:00:00,04,27,23,88,22,多雲。降雨機率 0%。溫度攝氏23度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度88%。,1,偏東風,21,大湖鄉
28,2023-07-29 06:00:00,04,26,23,79,22,多雲。降雨機率 30%。溫度攝氏23度。舒適。西北風 平均風速<= 1級(每秒1公尺)。相對濕度79%。,1,西北風,19,大湖鄉
29,2023-07-29 09:00:00,08,34,29,74,27,短暫陣雨。降雨機率 30%。溫度攝氏29度。悶熱。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度74%。,1,偏北風,24,大湖鄉
30,2023-07-29 12:00:00,15,39,32,77,30,午後短暫雷陣雨。降雨機率 90%。溫度攝氏32度。悶熱。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度77%。,1,偏北風,28,大湖鄉
31,2023-07-29 15:00:00,15,38,32,83,30,午後短暫雷陣雨。降雨機率 90%。溫度攝氏32度。悶熱。東北風 平均風速<= 1級(每秒1公尺)。相對濕度83%。,1,東北風,28,大湖鄉
