,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
14,2023-07-27 12:00:00,08,40,34,68,30,短暫陣雨。降雨機率 70%。溫度攝氏34度。悶熱。西北風 平均風速1-2級(每秒3公尺)。相對濕度68%。,3,西北風,27,卓蘭鎮
15,2023-07-27 15:00:00,08,39,33,78,31,短暫陣雨。降雨機率 70%。溫度攝氏33度。悶熱。西南風 平均風速1-2級(每秒2公尺)。相對濕度78%。,2,西南風,29,卓蘭鎮
16,2023-07-27 18:00:00,08,36,30,86,29,短暫陣雨。降雨機率 80%。溫度攝氏30度。悶熱。偏南風 平均風速1-2級(每秒3公尺)。相對濕度86%。,3,偏南風,28,卓蘭鎮
17,2023-07-27 21:00:00,08,31,27,91,27,短暫陣雨。降雨機率 80%。溫度攝氏27度。舒適。偏東風 平均風速2-3級(每秒4公尺)。相對濕度91%。,4,偏東風,26,卓蘭鎮
18,2023-07-28 00:00:00,08,29,27,90,26,短暫陣雨。降雨機率 60%。溫度攝氏27度。舒適。東北風 平均風速<= 1級(每秒1公尺)。相對濕度90%。,1,東北風,25,卓蘭鎮
19,2023-07-28 03:00:00,08,30,26,91,25,短暫陣雨。降雨機率 60%。溫度攝氏26度。舒適。東北風 平均風速1-2級(每秒2公尺)。相對濕度91%。,2,東北風,24,卓蘭鎮
20,2023-07-28 06:00:00,08,29,25,86,24,短暫陣雨。降雨機率 60%。溫度攝氏25度。舒適。東北風 平均風速1-2級(每秒2公尺)。相對濕度86%。,2,東北風,23,卓蘭鎮
21,2023-07-28 09:00:00,08,33,29,73,27,短暫陣雨。降雨機率 60%。溫度攝氏29度。舒適。東北風 平均風速1-2級(每秒2公尺)。相對濕度73%。,2,東北風,23,卓蘭鎮
22,2023-07-28 12:00:00,08,35,31,69,28,短暫陣雨。降雨機率 50%。溫度攝氏31度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度69%。,2,偏北風,24,卓蘭鎮
23,2023-07-28 15:00:00,08,35,30,76,28,短暫陣雨。降雨機率 50%。溫度攝氏30度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度76%。,2,偏北風,25,卓蘭鎮
24,2023-07-28 18:00:00,08,33,28,82,27,短暫陣雨。降雨機率 30%。溫度攝氏28度。舒適。東北風 平均風速<= 1級(每秒1公尺)。相對濕度82%。,1,東北風,25,卓蘭鎮
25,2023-07-28 21:00:00,04,30,26,86,25,多雲。降雨機率 30%。溫度攝氏26度。舒適。偏南風 平均風速<= 1級(每秒1公尺)。相對濕度86%。,1,偏南風,24,卓蘭鎮
26,2023-07-29 00:00:00,04,30,26,90,25,多雲。降雨機率 0%。溫度攝氏26度。舒適。東南風 平均風速<= 1級(每秒1公尺)。相對濕度90%。,1,東南風,24,卓蘭鎮
27,2023-07-29 03:00:00,04,29,25,87,24,多雲。降雨機率 0%。溫度攝氏25度。舒適。東北風 平均風速<= 1級(每秒1公尺)。相對濕度87%。,1,東北風,23,卓蘭鎮
28,2023-07-29 06:00:00,08,28,25,76,23,短暫陣雨。降雨機率 30%。溫度攝氏25度。舒適。西北風 平均風速<= 1級(每秒1公尺)。相對濕度76%。,1,西北風,20,卓蘭鎮
29,2023-07-29 09:00:00,08,34,30,70,27,短暫陣雨。降雨機率 30%。溫度攝氏30度。悶熱。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度70%。,1,偏北風,24,卓蘭鎮
30,2023-07-29 12:00:00,15,38,32,73,30,午後短暫雷陣雨。降雨機率 90%。溫度攝氏32度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度73%。,2,偏北風,27,卓蘭鎮
31,2023-07-29 15:00:00,15,38,32,79,30,午後短暫雷陣雨。降雨機率 90%。溫度攝氏32度。悶熱。東北風 平均風速<= 1級(每秒1公尺)。相對濕度79%。,1,東北風,28,卓蘭鎮
