,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
12,2023-07-27 06:00:00,08,29,26,85,25,短暫陣雨。降雨機率 40%。溫度攝氏26度。舒適。偏北風 平均風速1-2級(每秒2公尺)。相對濕度85%。,2,偏北風,23,頭屋鄉
13,2023-07-27 09:00:00,08,36,32,65,28,短暫陣雨。降雨機率 40%。溫度攝氏32度。悶熱。偏北風 平均風速1-2級(每秒3公尺)。相對濕度65%。,3,偏北風,24,頭屋鄉
14,2023-07-27 12:00:00,08,40,35,63,31,短暫陣雨。降雨機率 60%。溫度攝氏35度。悶熱。西北風 平均風速1-2級(每秒2公尺)。相對濕度63%。,2,西北風,27,頭屋鄉
15,2023-07-27 15:00:00,08,41,35,71,31,短暫陣雨。降雨機率 60%。溫度攝氏35度。易中暑。西南風 平均風速1-2級(每秒3公尺)。相對濕度71%。,3,西南風,29,頭屋鄉
16,2023-07-27 18:00:00,08,36,31,82,30,短暫陣雨。降雨機率 70%。溫度攝氏31度。悶熱。偏南風 平均風速1-2級(每秒2公尺)。相對濕度82%。,2,偏南風,28,頭屋鄉
17,2023-07-27 21:00:00,08,33,28,91,28,短暫陣雨。降雨機率 70%。溫度攝氏28度。悶熱。東南風 平均風速1-2級(每秒2公尺)。相對濕度91%。,2,東南風,27,頭屋鄉
18,2023-07-28 00:00:00,08,31,27,93,26,短暫陣雨。降雨機率 50%。溫度攝氏27度。舒適。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度93%。,1,偏北風,26,頭屋鄉
19,2023-07-28 03:00:00,08,30,26,93,25,短暫陣雨。降雨機率 50%。溫度攝氏26度。舒適。東南風 平均風速<= 1級(每秒1公尺)。相對濕度93%。,1,東南風,25,頭屋鄉
20,2023-07-28 06:00:00,08,29,25,88,24,短暫陣雨。降雨機率 50%。溫度攝氏25度。舒適。東北風 平均風速1-2級(每秒3公尺)。相對濕度88%。,3,東北風,23,頭屋鄉
21,2023-07-28 09:00:00,08,34,29,78,28,短暫陣雨。降雨機率 50%。溫度攝氏29度。悶熱。東北風 平均風速1-2級(每秒3公尺)。相對濕度78%。,3,東北風,25,頭屋鄉
22,2023-07-28 12:00:00,08,37,32,76,30,短暫陣雨。降雨機率 40%。溫度攝氏32度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度76%。,2,偏北風,27,頭屋鄉
23,2023-07-28 15:00:00,08,37,32,76,29,短暫陣雨。降雨機率 40%。溫度攝氏32度。悶熱。西北風 平均風速1-2級(每秒2公尺)。相對濕度76%。,2,西北風,27,頭屋鄉
24,2023-07-28 18:00:00,08,34,29,84,28,短暫陣雨。降雨機率 30%。溫度攝氏29度。悶熱。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度84%。,1,偏東風,26,頭屋鄉
25,2023-07-28 21:00:00,04,32,27,91,26,多雲。降雨機率 30%。溫度攝氏27度。舒適。偏南風 平均風速1-2級(每秒2公尺)。相對濕度91%。,2,偏南風,25,頭屋鄉
26,2023-07-29 00:00:00,04,30,26,94,25,多雲。降雨機率 0%。溫度攝氏26度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度94%。,1,偏東風,25,頭屋鄉
27,2023-07-29 03:00:00,04,29,25,89,24,多雲。降雨機率 0%。溫度攝氏25度。舒適。東北風 平均風速1-2級(每秒2公尺)。相對濕度89%。,2,東北風,23,頭屋鄉
28,2023-07-29 06:00:00,08,27,24,78,23,短暫陣雨。降雨機率 30%。溫度攝氏24度。舒適。東北風 平均風速<= 1級(每秒1公尺)。相對濕度78%。,1,東北風,20,頭屋鄉
29,2023-07-29 09:00:00,08,35,30,69,27,短暫陣雨。降雨機率 30%。溫度攝氏30度。悶熱。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度69%。,1,偏北風,24,頭屋鄉
30,2023-07-29 12:00:00,15,39,34,66,30,午後短暫雷陣雨。降雨機率 90%。溫度攝氏34度。悶熱。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度66%。,1,偏北風,26,頭屋鄉
31,2023-07-29 15:00:00,15,39,33,72,30,午後短暫雷陣雨。降雨機率 90%。溫度攝氏33度。悶熱。東北風 平均風速<= 1級(每秒1公尺)。相對濕度72%。,1,東北風,27,頭屋鄉
