,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
17,2023-07-27 21:00:00,08,33,27,96,27,短暫陣雨。降雨機率 60%。溫度攝氏27度。舒適。東南風 平均風速1-2級(每秒2公尺)。相對濕度96%。,2,東南風,27,獅潭鄉
18,2023-07-28 00:00:00,08,30,26,96,26,短暫陣雨。降雨機率 50%。溫度攝氏26度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度96%。,1,偏東風,25,獅潭鄉
19,2023-07-28 03:00:00,08,29,25,95,25,短暫陣雨。降雨機率 50%。溫度攝氏25度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度95%。,1,偏東風,24,獅潭鄉
20,2023-07-28 06:00:00,08,29,25,89,24,短暫陣雨。降雨機率 50%。溫度攝氏25度。舒適。東北風 平均風速1-2級(每秒3公尺)。相對濕度89%。,3,東北風,23,獅潭鄉
21,2023-07-28 09:00:00,08,33,29,81,28,短暫陣雨。降雨機率 50%。溫度攝氏29度。悶熱。東北風 平均風速1-2級(每秒2公尺)。相對濕度81%。,2,東北風,26,獅潭鄉
22,2023-07-28 12:00:00,08,38,32,82,30,短暫陣雨。降雨機率 40%。溫度攝氏32度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度82%。,2,偏北風,29,獅潭鄉
23,2023-07-28 15:00:00,08,37,31,83,30,短暫陣雨。降雨機率 40%。溫度攝氏31度。悶熱。西北風 平均風速<= 1級(每秒1公尺)。相對濕度83%。,1,西北風,28,獅潭鄉
24,2023-07-28 18:00:00,08,34,28,91,28,短暫陣雨。降雨機率 30%。溫度攝氏28度。悶熱。東南風 平均風速<= 1級(每秒1公尺)。相對濕度91%。,1,東南風,27,獅潭鄉
25,2023-07-28 21:00:00,04,31,26,96,26,多雲。降雨機率 30%。溫度攝氏26度。舒適。偏南風 平均風速1-2級(每秒2公尺)。相對濕度96%。,2,偏南風,25,獅潭鄉
26,2023-07-29 00:00:00,04,29,25,97,25,多雲。降雨機率 0%。溫度攝氏25度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度97%。,1,偏東風,24,獅潭鄉
27,2023-07-29 03:00:00,04,28,24,92,24,多雲。降雨機率 0%。溫度攝氏24度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度92%。,1,偏東風,23,獅潭鄉
28,2023-07-29 06:00:00,04,27,24,81,23,多雲。降雨機率 30%。溫度攝氏24度。舒適。東北風 平均風速<= 1級(每秒1公尺)。相對濕度81%。,1,東北風,20,獅潭鄉
29,2023-07-29 09:00:00,08,35,30,75,28,短暫陣雨。降雨機率 30%。溫度攝氏30度。悶熱。東北風 平均風速<= 1級(每秒1公尺)。相對濕度75%。,1,東北風,25,獅潭鄉
30,2023-07-29 12:00:00,15,40,33,79,31,午後短暫雷陣雨。降雨機率 90%。溫度攝氏33度。悶熱。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度79%。,1,偏北風,29,獅潭鄉
31,2023-07-29 15:00:00,15,40,32,86,31,午後短暫雷陣雨。降雨機率 90%。溫度攝氏32度。悶熱。東北風 平均風速<= 1級(每秒1公尺)。相對濕度86%。,1,東北風,30,獅潭鄉
