,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
20,2023-07-28 06:00:00,08,31,26,88,26,短暫陣雨。降雨機率 50%。溫度攝氏26度。舒適。偏東風 平均風速1-2級(每秒3公尺)。相對濕度88%。,3,偏東風,24,造橋鄉
21,2023-07-28 09:00:00,08,35,30,79,28,短暫陣雨。降雨機率 50%。溫度攝氏30度。悶熱。東北風 平均風速1-2級(每秒3公尺)。相對濕度79%。,3,東北風,26,造橋鄉
22,2023-07-28 12:00:00,08,37,32,78,30,短暫陣雨。降雨機率 40%。溫度攝氏32度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度78%。,2,偏北風,28,造橋鄉
23,2023-07-28 15:00:00,08,38,32,78,30,短暫陣雨。降雨機率 40%。溫度攝氏32度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度78%。,2,偏北風,28,造橋鄉
24,2023-07-28 18:00:00,08,35,30,85,29,短暫陣雨。降雨機率 30%。溫度攝氏30度。悶熱。東北風 平均風速<= 1級(每秒1公尺)。相對濕度85%。,1,東北風,27,造橋鄉
25,2023-07-28 21:00:00,04,33,28,91,27,多雲。降雨機率 30%。溫度攝氏28度。悶熱。西南風 平均風速1-2級(每秒2公尺)。相對濕度91%。,2,西南風,26,造橋鄉
26,2023-07-29 00:00:00,04,32,27,93,27,多雲。降雨機率 0%。溫度攝氏27度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度93%。,1,偏東風,26,造橋鄉
27,2023-07-29 03:00:00,04,31,26,89,26,多雲。降雨機率 0%。溫度攝氏26度。舒適。東北風 平均風速1-2級(每秒2公尺)。相對濕度89%。,2,東北風,24,造橋鄉
28,2023-07-29 06:00:00,04,29,26,78,24,多雲。降雨機率 30%。溫度攝氏26度。舒適。東北風 平均風速<= 1級(每秒1公尺)。相對濕度78%。,1,東北風,22,造橋鄉
29,2023-07-29 09:00:00,08,36,31,70,28,短暫陣雨。降雨機率 30%。溫度攝氏31度。悶熱。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度70%。,1,偏北風,25,造橋鄉
30,2023-07-29 12:00:00,15,39,33,68,30,午後短暫雷陣雨。降雨機率 90%。溫度攝氏33度。悶熱。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度68%。,1,偏北風,27,造橋鄉
31,2023-07-29 15:00:00,15,39,33,73,30,午後短暫雷陣雨。降雨機率 90%。溫度攝氏33度。悶熱。東北風 平均風速<= 1級(每秒1公尺)。相對濕度73%。,1,東北風,28,造橋鄉
