,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
14,2023-07-27 12:00:00,07,36,33,71,30,陰。降雨機率 60%。溫度攝氏33度。悶熱。偏西風 平均風速1-2級(每秒3公尺)。相對濕度71%。,3,偏西風,27,苑裡鎮
15,2023-07-27 15:00:00,08,37,33,74,30,短暫陣雨。降雨機率 60%。溫度攝氏33度。悶熱。西南風 平均風速2-3級(每秒5公尺)。相對濕度74%。,5,西南風,27,苑裡鎮
16,2023-07-27 18:00:00,08,33,30,79,29,短暫陣雨。降雨機率 70%。溫度攝氏30度。悶熱。偏南風 平均風速1-2級(每秒3公尺)。相對濕度79%。,3,偏南風,26,苑裡鎮
17,2023-07-27 21:00:00,08,33,29,84,27,短暫陣雨。降雨機率 70%。溫度攝氏29度。悶熱。東南風 平均風速1-2級(每秒3公尺)。相對濕度84%。,3,東南風,26,苑裡鎮
18,2023-07-28 00:00:00,08,32,28,87,27,短暫陣雨。降雨機率 50%。溫度攝氏28度。悶熱。偏西風 平均風速<= 1級(每秒1公尺)。相對濕度87%。,1,偏西風,26,苑裡鎮
19,2023-07-28 03:00:00,08,33,28,88,27,短暫陣雨。降雨機率 50%。溫度攝氏28度。舒適。西南風 平均風速<= 1級(每秒1公尺)。相對濕度88%。,1,西南風,26,苑裡鎮
20,2023-07-28 06:00:00,08,32,28,86,27,短暫陣雨。降雨機率 50%。溫度攝氏28度。舒適。東北風 平均風速1-2級(每秒2公尺)。相對濕度86%。,2,東北風,25,苑裡鎮
21,2023-07-28 09:00:00,08,35,30,77,28,短暫陣雨。降雨機率 50%。溫度攝氏30度。悶熱。東北風 平均風速1-2級(每秒3公尺)。相對濕度77%。,3,東北風,25,苑裡鎮
22,2023-07-28 12:00:00,08,34,31,73,28,短暫陣雨。降雨機率 40%。溫度攝氏31度。悶熱。東北風 平均風速1-2級(每秒3公尺)。相對濕度73%。,3,東北風,25,苑裡鎮
23,2023-07-28 15:00:00,08,35,31,77,28,短暫陣雨。降雨機率 40%。溫度攝氏31度。悶熱。東北風 平均風速1-2級(每秒2公尺)。相對濕度77%。,2,東北風,26,苑裡鎮
24,2023-07-28 18:00:00,08,33,29,81,27,短暫陣雨。降雨機率 30%。溫度攝氏29度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度81%。,2,偏北風,25,苑裡鎮
25,2023-07-28 21:00:00,04,33,28,86,27,多雲。降雨機率 30%。溫度攝氏28度。舒適。偏南風 平均風速<= 1級(每秒1公尺)。相對濕度86%。,1,偏南風,25,苑裡鎮
26,2023-07-29 00:00:00,04,33,28,88,27,多雲。降雨機率 0%。溫度攝氏28度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度88%。,1,偏東風,26,苑裡鎮
27,2023-07-29 03:00:00,04,32,27,86,26,多雲。降雨機率 0%。溫度攝氏27度。舒適。東北風 平均風速1-2級(每秒2公尺)。相對濕度86%。,2,東北風,25,苑裡鎮
28,2023-07-29 06:00:00,08,31,27,79,26,短暫陣雨。降雨機率 30%。溫度攝氏27度。舒適。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度79%。,1,偏北風,23,苑裡鎮
29,2023-07-29 09:00:00,08,35,30,74,28,短暫陣雨。降雨機率 30%。溫度攝氏30度。悶熱。西北風 平均風速1-2級(每秒3公尺)。相對濕度74%。,3,西北風,25,苑裡鎮
30,2023-07-29 12:00:00,15,36,31,72,29,午後短暫雷陣雨。降雨機率 60%。溫度攝氏31度。悶熱。偏西風 平均風速1-2級(每秒3公尺)。相對濕度72%。,3,偏西風,26,苑裡鎮
31,2023-07-29 15:00:00,15,36,31,74,29,午後短暫雷陣雨。降雨機率 60%。溫度攝氏31度。悶熱。西北風 平均風速1-2級(每秒2公尺)。相對濕度74%。,2,西北風,26,苑裡鎮
