,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
14,2023-07-27 12:00:00,08,41,36,65,32,短暫陣雨。降雨機率 60%。溫度攝氏36度。易中暑。西北風 平均風速1-2級(每秒2公尺)。相對濕度65%。,2,西北風,28,頭份市
15,2023-07-27 15:00:00,08,42,36,71,32,短暫陣雨。降雨機率 60%。溫度攝氏36度。易中暑。偏西風 平均風速1-2級(每秒3公尺)。相對濕度71%。,3,偏西風,30,頭份市
16,2023-07-27 18:00:00,08,39,33,81,31,短暫陣雨。降雨機率 60%。溫度攝氏33度。易中暑。西南風 平均風速<= 1級(每秒1公尺)。相對濕度81%。,1,西南風,29,頭份市
17,2023-07-27 21:00:00,08,37,30,89,29,短暫陣雨。降雨機率 60%。溫度攝氏30度。悶熱。偏南風 平均風速1-2級(每秒2公尺)。相對濕度89%。,2,偏南風,28,頭份市
18,2023-07-28 00:00:00,08,34,29,89,28,短暫陣雨。降雨機率 50%。溫度攝氏29度。悶熱。東北風 平均風速<= 1級(每秒1公尺)。相對濕度89%。,1,東北風,27,頭份市
19,2023-07-28 03:00:00,08,33,28,88,27,短暫陣雨。降雨機率 50%。溫度攝氏28度。舒適。偏南風 平均風速1-2級(每秒2公尺)。相對濕度88%。,2,偏南風,26,頭份市
20,2023-07-28 06:00:00,08,31,27,86,26,短暫陣雨。降雨機率 50%。溫度攝氏27度。舒適。偏東風 平均風速1-2級(每秒2公尺)。相對濕度86%。,2,偏東風,24,頭份市
21,2023-07-28 09:00:00,08,36,31,78,29,短暫陣雨。降雨機率 50%。溫度攝氏31度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度78%。,2,偏北風,27,頭份市
22,2023-07-28 12:00:00,08,39,33,77,30,短暫陣雨。降雨機率 50%。溫度攝氏33度。悶熱。偏北風 平均風速1-2級(每秒3公尺)。相對濕度77%。,3,偏北風,28,頭份市
23,2023-07-28 15:00:00,08,38,33,78,30,短暫陣雨。降雨機率 50%。溫度攝氏33度。悶熱。偏北風 平均風速1-2級(每秒3公尺)。相對濕度78%。,3,偏北風,28,頭份市
24,2023-07-28 18:00:00,08,36,31,85,29,短暫陣雨。降雨機率 30%。溫度攝氏31度。悶熱。東北風 平均風速<= 1級(每秒1公尺)。相對濕度85%。,1,東北風,28,頭份市
25,2023-07-28 21:00:00,04,35,29,87,28,多雲。降雨機率 30%。溫度攝氏29度。悶熱。西南風 平均風速1-2級(每秒2公尺)。相對濕度87%。,2,西南風,27,頭份市
26,2023-07-29 00:00:00,04,33,28,89,27,多雲。降雨機率 0%。溫度攝氏28度。悶熱。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度89%。,1,偏東風,26,頭份市
27,2023-07-29 03:00:00,04,32,27,86,26,多雲。降雨機率 0%。溫度攝氏27度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度86%。,1,偏東風,25,頭份市
28,2023-07-29 06:00:00,04,31,27,76,25,多雲。降雨機率 30%。溫度攝氏27度。舒適。東北風 平均風速<= 1級(每秒1公尺)。相對濕度76%。,1,東北風,22,頭份市
29,2023-07-29 09:00:00,08,38,32,68,29,短暫陣雨。降雨機率 30%。溫度攝氏32度。悶熱。東北風 平均風速<= 1級(每秒1公尺)。相對濕度68%。,1,東北風,26,頭份市
30,2023-07-29 12:00:00,15,41,34,67,31,午後短暫雷陣雨。降雨機率 90%。溫度攝氏34度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度67%。,2,偏北風,27,頭份市
31,2023-07-29 15:00:00,15,40,34,72,31,午後短暫雷陣雨。降雨機率 90%。溫度攝氏34度。悶熱。東北風 平均風速<= 1級(每秒1公尺)。相對濕度72%。,1,東北風,28,頭份市
