,time,Wx,AT,T,RH,CI,WeatherDescription,WS,WD,Td,District
18,2023-07-28 00:00:00,08,33,29,92,28,短暫陣雨。降雨機率 50%。溫度攝氏29度。悶熱。西北風 平均風速<= 1級(每秒1公尺)。相對濕度92%。,1,西北風,27,苗栗市
19,2023-07-28 03:00:00,08,33,28,91,27,短暫陣雨。降雨機率 50%。溫度攝氏28度。舒適。東南風 平均風速<= 1級(每秒1公尺)。相對濕度91%。,1,東南風,26,苗栗市
20,2023-07-28 06:00:00,08,32,27,88,26,短暫陣雨。降雨機率 50%。溫度攝氏27度。舒適。東北風 平均風速1-2級(每秒3公尺)。相對濕度88%。,3,東北風,25,苗栗市
21,2023-07-28 09:00:00,08,34,30,79,28,短暫陣雨。降雨機率 50%。溫度攝氏30度。悶熱。東北風 平均風速1-2級(每秒3公尺)。相對濕度79%。,3,東北風,26,苗栗市
22,2023-07-28 12:00:00,08,37,32,74,29,短暫陣雨。降雨機率 40%。溫度攝氏32度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度74%。,2,偏北風,27,苗栗市
23,2023-07-28 15:00:00,08,37,32,74,29,短暫陣雨。降雨機率 40%。溫度攝氏32度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度74%。,2,偏北風,27,苗栗市
24,2023-07-28 18:00:00,08,35,30,81,28,短暫陣雨。降雨機率 30%。溫度攝氏30度。悶熱。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度81%。,1,偏北風,26,苗栗市
25,2023-07-28 21:00:00,04,34,28,88,27,多雲。降雨機率 30%。溫度攝氏28度。悶熱。偏南風 平均風速<= 1級(每秒1公尺)。相對濕度88%。,1,偏南風,26,苗栗市
26,2023-07-29 00:00:00,04,33,28,91,27,多雲。降雨機率 0%。溫度攝氏28度。舒適。偏東風 平均風速<= 1級(每秒1公尺)。相對濕度91%。,1,偏東風,26,苗栗市
27,2023-07-29 03:00:00,04,32,27,87,26,多雲。降雨機率 0%。溫度攝氏27度。舒適。東北風 平均風速1-2級(每秒2公尺)。相對濕度87%。,2,東北風,25,苗栗市
28,2023-07-29 06:00:00,08,30,27,77,25,短暫陣雨。降雨機率 30%。溫度攝氏27度。舒適。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度77%。,1,偏北風,22,苗栗市
29,2023-07-29 09:00:00,08,36,31,69,28,短暫陣雨。降雨機率 30%。溫度攝氏31度。悶熱。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度69%。,1,偏北風,25,苗栗市
30,2023-07-29 12:00:00,15,39,33,66,30,午後短暫雷陣雨。降雨機率 80%。溫度攝氏33度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度66%。,2,偏北風,26,苗栗市
31,2023-07-29 15:00:00,15,39,33,70,30,午後短暫雷陣雨。降雨機率 80%。溫度攝氏33度。悶熱。偏北風 平均風速1-2級(每秒2公尺)。相對濕度70%。,2,偏北風,27,苗栗市
